TransactionID,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Class,Time,Amount,Merchant,Category,Cardholder
TXN10011,0.5674796207841274,-3.974841986499734,-0.16604663198293046,-2.9533349067249226,-1.6341770637073985,3.2773337106556646,1.2556189330403877,2.133973097413818,1.3689536116052685,-1.9638099175110262,-6.7993552257288385,-1.152412945814394,-4.8479953543164145,-0.17729674865241885,-0.6702996956801444,-1.5762814838466375,0.053862813338855675,-8.179416733381826,-1.0667954629640275,-3.4005406617415095,-4.392061872780522,0.21888382480877522,0.7269942587424281,1.2146406749775105,-0.5071409486112022,-2.8292974736511622,-8.707153567983445,-3.254554713098733,0,281,1648.87,BookMyShow,Entertainment,Ananya Sharma
TXN10012,1.6816387941021658,-1.0832709651960513,-0.9776208174119738,-3.090825596271607,-1.3781102530237979,3.7830474896895225,-0.5593898649784647,2.103957930836752,-2.8614151583353786,1.4196888144414,-9.700633020077598,5.136880042694864,-1.0702208285165455,-0.9637275372841005,0.8040438197067181,1.0902865391783705,-2.9025545440938405,-6.946834655536674,-0.844490496450584,-5.054229084756163,-2.251305084621964,-2.0476695039195647,-1.3175409655203199,-0.981576364537204,0.782010619218578,-6.4160293740180245,6.042248302006078,-0.6496662352554807,0,336,2109.6,Swiggy Instamart,Groceries,Divya Singh
TXN10013,-5.220760037500015,3.4064881447669038,-0.9376986585392666,-0.9899792319329929,-6.4587371018622965,2.1090672573538747,-3.886159145451945,-2.0511359295935323,-1.38706825674916,1.8105205428939706,-1.7730288367557876,1.2316705385630524,-0.692241567678751,2.611601732762959,-1.4425183566536006,-7.401290210110575,-3.0633313327484943,-6.2016322478498696,-4.031556301639618,-1.2351843527826356,-1.0230899009919354,-2.2248759066766697,-0.7939602711830062,2.238017842919982,1.9872365672478587,-0.5164025814179698,4.025355274091982,0.5074372005170247,0,340,718.7,BookMyShow,Entertainment,Rahul Chawla
TXN10014,-1.8751296212973192,5.756018266169466,-1.3021842309573342,-1.3333126499491947,-7.638922983370775,1.7251542366650714,0.737933476332558,-0.5652630559324794,-2.043741076207922,-2.736194965643616,-5.3070307628801165,-1.5260913736591637,-1.1461270696574277,4.427900007194482,-2.9642903709589747,-6.109555850075624,3.4695276755770292,3.1368572873892098,-0.6477736158548504,-2.8196257597393215,4.3508327370301405,2.2359925284334805,-1.0594136712602022,2.636077825178541,4.876566257858345,-4.186212587451321,0.6781927990945493,-2.5812564554391324,0,404,2120.29,Zomato,Dining,Vikram Kumar
TXN10015,-12.741165859320503,7.892094643738964,1.1729103592990877,1.827814316473833,2.6128233723971652,2.6583142046219783,0.6457480253759988,1.2524915891362705,5.331630306265402,0.950785746192224,-2.622895459967193,-3.4572272741250965,-2.0391323313088714,1.5796076968505715,-2.365878646176382,-2.597576070422903,0.9479945985788825,0.3668069456831421,-1.3017344071888375,-0.03103230218105668,-1.7268114459789943,3.0032746192025055,-0.672647706794357,0.4122243601946073,1.1785915775723708,5.009781968929257,0.1306465837175492,-0.5570253101195218,0,526,922.34,HPCL Petrol Pump,Fuel,Rajesh Iyer
TXN10016,4.086254991057134,-2.0330771002416994,0.10034199695058499,-7.505653504938207,13.102414958753538,3.8118117257784068,2.568642911646083,2.418325257004531,1.8528692315981077,1.8685148097705502,9.92186203347734,3.1002417118028247,1.5523403188046068,3.192451299668374,3.901931303651457,-13.30199128632365,-2.4302878646012185,-17.077932130811025,2.6148951372668567,1.3298952882219215,-9.180552419634587,2.644722021398033,1.0652101202452995,11.527315244845145,1.0359246534966433,-2.3521274087232307,0.41502836248491365,-7.4663127210643765,0,587,800.69,Swiggy,Dining,Karan Reddy
TXN10017,-12.817587553078388,5.3783251526930576,-1.2763148313768753,3.25099241527838,-6.862044243080293,-8.803752756976323,-3.781047938795137,-1.166347436300978,5.809977623091118,-1.8531953801552783,-9.408872724170589,-0.48320767159374367,-4.160810988632283,1.5899909942208212,-2.281344303903572,-8.476651039100943,0.01609127824932477,-3.972456189481262,-9.134353076482558,-3.0352549155867234,-1.0144092659471393,1.7440906550478577,-0.870796628375527,-1.3123437280526402,0.1471496160212047,0.572055146805194,-0.12608736701462578,1.9932227016537367,0,661,1382.11,Zomato,Dining,Rahul Mishra
TXN10018,-2.112157129185133,1.4920228938416717,-1.388922717847201,-2.0264992644813797,-4.366656231857103,-2.780268370547914,0.5523714631038981,0.40970133912295004,-5.511332118458733,-0.705144550098435,-8.847832502619594,4.129069173465581,-4.1265228834690735,0.37084789542807517,-4.417827451996013,1.1308179942086969,2.4606996932023497,3.0893054471744326,3.2564508803544925,-0.8257115606811467,5.482227950821142,-0.7035105353689939,0.09663499700658673,3.249643821232896,-1.4020640059321436,2.4476583043112563,-0.8737191273268752,1.3769234094678782,0,717,3384.58,BookMyShow,Entertainment,Rohan Iyer
TXN10019,0.6000203091722289,5.198902761045956,2.6245191842115823,3.1409589290840136,0.7553577823817036,12.176983642769667,0.40923759750497934,0.7311507284482213,3.6117413236689386,2.997565449039196,-12.333745018709616,0.6674606350833394,-0.6147048108598683,2.435283185903604,-2.5467872175910315,3.9072984245846003,-3.147122016221792,5.777229498801377,1.487415069221715,-3.8928985024649205,-0.7226881617711064,-4.235180590055132,-3.0221200841819646,-0.2514717422388588,3.834211396387806,-3.1016869807379455,15.41792671886603,3.6303594741322662,0,769,1755.66,Swiggy Instamart,Groceries,Aarav Gupta
TXN10020,9.239852279938328,1.7590763270895067,-1.781522397715683,-0.8718993152291943,-2.207265294854155,-0.34650559818018384,1.2931562366566225,-1.2320425852677475,1.6161772405122228,1.1540691330139754,-7.08326803728738,6.28602863890378,2.667717588179716,3.3764277030856626,1.0884048178509844,-7.550993464533854,0.807853163374749,-2.7750384110509945,1.078006533841446,-1.7279252825662037,-0.1380262098436098,-1.3855093977058814,-5.901494770784403,-0.45888532887207,1.77096602679057,-7.750402168878185,17.69116412464561,3.0147005185413676,0,781,3715.93,Swiggy Instamart,Groceries,Sanjay Kumar
TXN10021,1.1370491384689203,3.825421595489178,2.1424926613372564,-1.4931360761575743,-1.9396043758881907,1.3969044114403453,-2.964232192659248,-5.6424212367766815,-13.651011465847642,-2.7811740852312408,-7.082717386523131,1.3309987442723652,-1.9036543121379312,0.30139436794604024,-1.2888268110720384,-7.214007360203007,-1.7635463926112904,3.5920046592441155,0.42374384469715043,-2.424762594637695,-0.17188535284776796,5.895373372626526,1.6183723415547435,0.8420907946384728,-3.2596187220132715,-4.558019263607031,4.995243351104801,-1.4218726866491553,0,846,6847.38,Airtel Pay,Utilities,Vikram Patel
TXN10022,-3.6248837879020384,0.5465610139495725,2.203075210455454,-0.011247210653041462,9.010891261407657,3.11257429317642,-1.0549105433169959,-2.19293165714285,-1.4612681231984064,1.1062034139472412,-3.061044736751186,0.6561950809242263,-2.084707087959633,-2.2387883483315276,-0.931517922652464,-11.577667105454848,3.465370594520308,-0.6849822682728754,-0.5763462755757445,3.0757841514827806,-4.01315651273951,5.005788810168701,0.2864225829770678,2.958024601354453,-3.7145800619004756,-2.0778992089743817,-6.82204077726847,-1.0291843137791945,0,869,2459.42,Swiggy,Dining,Vikram Kumar
TXN10023,1.5327191805703053,1.5750251212471225,2.8379863220678616,1.0536721413014525,4.915992369438287,8.291463534492552,-3.356998625892771,1.4646591814782792,-8.378165957905699,3.0262831484062076,3.8330458107171195,1.5492064251250877,1.1488860696487957,4.671997655078133,-3.9572750601995588,-8.085537027861589,-3.143769217070046,-3.733783785140757,3.2881789397835517,4.423741048159868,1.8279996081850034,-3.0485720154940092,-2.011953947021808,4.210723110089098,0.37620276818185927,-2.5978723080322523,10.686865772229131,-3.706489641879902,0,887,10210.85,HPCL Petrol Pump,Fuel,Divya Singh
TXN10024,15.125864381993628,-0.920123063864198,-2.7432910373847066,1.5761301682387894,-0.369664256500701,3.581618937303542,2.742454826430878,-1.856788787590319,-0.7192747796992486,-2.5018156933297706,-12.941361802294251,1.159109660516222,-0.7853126422263591,-1.320727086326439,-6.423339130895951,5.663036105118666,-0.09840445272468856,12.477707628541417,5.149715807756952,-1.8140465665223666,2.116151948910174,-0.7800087307200871,2.574074909328485,1.2163647539471825,-1.0491242230535283,1.3770663472956812,-0.09187309194493025,3.756016357767529,0,917,572.12,Swiggy Instamart,Groceries,Amit Nair
TXN10025,2.143496601545027,4.864224046743277,-4.103667644292319,1.548588868858213,4.032484874093537,-2.9607244902311747,1.094502194655674,-2.118774486465945,5.1053283673268215,-1.45647819611506,-1.2861140691558457,-0.7777730401141209,1.1149671575065674,-0.5272892284941199,0.9898324947389321,-8.882826523771595,2.521736244346929,4.204608889974904,0.5996277911203624,1.8457655452159583,-0.9394008382015548,5.253397936118268,1.2948168304521641,4.0472271784662635,-0.5408783883553888,-1.885977997219415,1.6152575615107003,-1.403647155386138,0,1014,4790.34,HPCL Petrol Pump,Fuel,Rajesh Joshi
TXN10026,5.74325775915333,2.018937822038877,-3.28631326080473,1.8943844072297362,-5.331679032987902,-1.056310585837555,3.577626523071006,-0.5550723253513865,6.966751199933088,-4.2617388445473345,-1.6850182908281337,-4.954213628754229,-1.2206095201571363,1.5852270950095937,-0.08738405612558997,1.8876701915655798,2.332960899554593,10.071322885458097,7.795084090367332e-05,-0.7314285607339901,3.6302600971374948,1.228963019381356,0.9679193315676885,3.5998505559412752,4.670163265625103,-2.2486935774515846,-3.538342241021483,0.2406819720006621,0,1015,2436.48,Zomato,Dining,Sanjay Chawla
TXN10027,7.75418297725342,-2.9920521350977474,-1.6389818681028159,1.4173272570607978,2.4776439041847986,-1.6679808841658692,-2.912897512543605,2.327690727403648,-4.7627058914546785,1.049501442003949,0.11403194684367082,4.499812033704329,1.352581253630015,3.3433011303284577,-2.3661631802652945,-8.52299281276681,-3.597952676514944,-11.881838340192347,1.5543213311134645,0.015489258446669707,-0.6107459605476452,-2.2055635196555343,-3.483997897686323,1.2279955605357293,0.8402367034348359,-5.096758949573378,11.232670431652734,-3.1325729406785094,0,1016,4605.78,Swiggy Instamart,Groceries,Amit Singh
TXN10028,-7.6990502631577895,-1.8900215030228975,-4.336975201961448,-1.154697470700992,-7.150593878507221,-5.424601843919718,-6.074554691990349,-1.4911561058513079,-4.7009556889537665,0.5926846770601253,10.966959777804027,-0.49011727744716405,1.3748426497971482,-1.293296552448561,3.3497940534242954,-6.34250867147494,-3.69905728169632,-15.820242069967197,-2.093565320588836,-1.1403564587071469,-3.180847630973026,-1.9809594319428347,-1.9593564360921032,0.4156734281934028,2.7137064589669038,2.0796893211232206,-0.7572473952833652,-3.2075211887408543,0,1051,153.24,Reliance Retail,Shopping,Priya Mishra
TXN10029,1.625189723534533,-0.7910104419344626,-2.7968924840038465,1.9834987440135272,-12.70998626037829,4.6761346907928045,-7.643156334507431,-1.1781982595005918,-2.0148546205547504,1.5872987810560335,-10.477641034865824,-0.5639430411817463,-2.0582628668844105,0.6878228069638528,-3.980190896040051,-2.122171370418296,-2.3307856318183195,-4.726757414102288,-2.885242440550596,-4.2864544318129845,-0.8647331551359574,-4.301453669001231,0.46577877827978087,-3.7765332069151567,3.6646927080770197,-1.764618240998265,-3.0914995746614693,4.14416469432031,0,1062,3747.1,Airtel Pay,Utilities,Amit Mehta
TXN10030,-2.6865578880216203,0.9800888536378333,0.5598333122844881,1.0793873708723236,-1.335317934780037,-6.445243351620775,-1.7926564170130295,-3.884289905670935,-0.0953095207719832,-1.762380421830192,0.8205473470247644,-2.5100348613677275,0.6613722564890576,-1.1136608684737535,1.2538289757751113,-7.572004666380207,2.5005421046976153,4.773267810292274,1.2974190039352798,1.4620760342954853,2.1981585697443897,2.1242722995116834,-3.132932225504736,4.096947125898504,-4.144722446300847,-4.144494051314434,5.911724641763274,-2.0846879698909992,0,1062,2179.03,IRCTC,Travel,Sneha Verma
TXN10031,11.331981581363033,-3.1770859646904794,0.7440462027565999,4.030880173094026,10.749960151527093,9.847476815557354,8.952083851847489,2.3668751376326433,7.578104119610423,-1.3283681994175311,-8.54171806845025,-4.701848228764268,-0.7223778674789965,-6.077663111505644,-2.385982771820583,19.263942702731338,-1.0660980787410441,17.938206107669085,0.1653927776700176,-4.984995344744462,0.3799544414217594,3.495848282467043,3.0529604664082375,-0.5813702020479856,3.6797384380659484,-4.5988709523099125,-10.292618524186834,-0.3423997366900817,0,1177,5943.56,Airtel Pay,Utilities,Rahul Gupta
TXN10032,2.8529069598418957,3.3433854830339733,-0.14979304068690658,6.956969975323704,3.60347462762475,-7.990170052777316,0.7041118687351444,2.909626652200136,7.452486198139171,1.463722351882758,-11.558769296884183,5.621019819268227,-1.6673185140878304,4.620185191529309,-4.616262207604198,-1.7549332525769945,0.8010056308025357,5.247492531436179,-1.6472983532729022,-0.9494886817262066,6.2037519455737,-0.8074730133419001,-2.6062570380840864,1.7332450040099476,1.3984564403068995,-3.8706480770573792,13.722693782273417,4.124526020039298,0,1252,979.34,Swiggy Instamart,Groceries,Neha Nair
TXN10033,6.188518007128726,4.760293188908408,-6.698158296928684,0.8524848454126317,-6.8876022940450765,-3.4668779326670984,-3.014701925584684,-1.5725381337392816,4.992695296278983,1.2278301565002074,-12.243472135602902,1.205107563992044,-1.721692910148058,1.3809059131675596,-2.7079955710828587,-8.299022825881224,-1.1753160184171518,-1.6940034744169337,-0.875447616658906,0.54583175151605,0.015780952002771187,2.374778180473915,2.3510225575071093,0.6717074488625532,-4.703832858940094,-2.2387181483526857,5.396121637984097,2.0761081156416994,0,1283,1141.62,IRCTC,Travel,Karan Joshi
TXN10034,-7.588380465891381,4.020456322767203,-2.7651290035480254,0.18235737386440976,-3.072474759623264,0.9588576171572935,-0.7809040052746815,-1.0695166216029999,-1.572780331045847,-0.2516859221051202,4.735800684965621,-1.3745479397509048,1.33953828128019,-0.25972533494925076,0.027171837638797713,-1.9063872759797746,-3.4484995947957224,-5.263884139186335,-1.5219390563538275,-0.542397242873068,-1.745029978212298,-1.0708145629734922,-1.7482353848099532,-0.41866960758021676,1.9882543426670147,3.812549422213725,4.750020133587002,-2.674343152599074,0,1306,269.41,HPCL Petrol Pump,Fuel,Priya Gupta
TXN10035,-8.785011121615904,1.5987656721761083,-2.1958248060700507,-1.3381624364976772,-4.8025185507162105,-1.0806102165595504,-5.736960965001973,1.833909075285853,-0.09302065810243644,5.050116830748487,-3.880448984955294,0.8934984155105972,-2.7011037320237117,0.05241520553621282,-2.8041046329022112,-6.821957228189148,0.9980028625730814,-8.129216828827593,-5.963733053426203,-0.2579318108851909,1.9568198825878271,2.168021064461472,1.6418373861365945,1.3773224505314983,0.7403786709475666,-3.019304287430619,-10.969497094726828,-0.7222906837026459,0,1435,8735.4,Swiggy Instamart,Groceries,Karan Iyer
TXN10036,10.996438619042609,-2.604366605889472,-2.5464924464001983,-1.4020215299601158,-1.2941630709837497,9.977361248696567,-2.755744672344705,3.3287661130703388,-5.83887290039414,1.7897470115185437,0.1667981855951505,-0.013684754135833588,0.6456714091795874,0.44829826784856897,-2.0998543854556257,0.003127857132352172,-2.1240312344415884,-3.4607761148904452,2.778414445969823,2.6079807131236685,-0.2068205833248331,-2.403897308844766,0.944377956294062,-0.5522621238790093,4.3624988971463035,-2.829150807153769,-5.109530891239572,0.6882878816054798,0,1481,6952.08,JioMart,Groceries,Sanjay Patel
TXN10037,-2.242844828487424,5.0482798007606435,1.30968565072209,3.4333859308839907,6.822292324419502,6.3112100256813175,3.554711083650578,3.8357456991892827,0.9721267768166612,1.505718794376469,-8.945688395359593,4.013832332046487,-1.7611258202275262,3.723749307786317,-6.126459316232419,0.6532646397289359,-2.3949247959958537,1.8571848640571516,-0.9450304421303601,-1.001330259456343,2.961745893521718,-2.3049897183493715,-1.660951809834403,1.784676508911033,1.4832129941090628,-1.9253695468902299,12.1094421806803,-2.5469263501676016,0,1542,1967.55,BookMyShow,Entertainment,Karan Nair
TXN10038,-3.897536225549277,1.9058142936201214,-0.11206170769514956,-0.42755366227952707,2.0492291543455265,-5.193613471583659,4.340634147948362,3.757112320036175,10.059590577627393,-1.8159666207955643,-14.136590024482986,1.0319861196793725,-5.011949081322005,-1.0309466085647188,-1.6180996048073304,4.245031680125237,3.1625971467485856,4.918621082814931,-2.8489788053554297,-3.2459259921179857,0.6372320912632359,2.7544576811350754,0.7952437727802861,1.603453627945588,-0.802192316634379,-0.617026269091667,-5.318893568346135,2.405307673608687,0,1605,7213.13,HPCL Petrol Pump,Fuel,Rohan Joshi
TXN10039,-5.9802829987038875,-0.1208592306153613,-3.058220022413802,2.5956633219478893,-0.7455195309621884,-2.4993993087423347,-2.7505061328198783,0.7710255967304005,-9.780285970547846,-3.73948583120107,-2.66629526382496,1.0431408015303156,-4.254175560242125,-1.174184927962663,-4.266067335783431,-9.11637513872585,-3.1262722951965,-11.22516616415377,-0.06841804119367112,1.2702410542161129,-1.8787967331518418,-0.7884214007397932,-4.8183998752264126,-0.32772609225085425,-1.3193250884760124,1.2924951477570072,3.599889685035917,-4.645830984251209,0,1622,1569.16,Flipkart,Shopping,Divya Iyer
TXN10040,0.07684526910564593,0.7685009198150659,0.3228302631700948,0.6187197691213335,-5.849424912385784,2.1938877836251662,-1.070449738039033,0.8499366827118255,4.580923032862858,0.2902759144213458,-6.260438131619781,-3.1045646336392094,-2.567445628067844,-1.1567292439714776,1.2374055500364816,7.225628352416873,0.12270232623406951,7.844700978539341,-5.272309388776497,-2.76710720658013,1.951667172822249,1.1397461655004653,2.778210505105724,-1.3296255762957774,4.628174633272698,-4.411370861932622,-9.790394473477216,4.693338486175,0,1700,9589.35,JioMart,Groceries,Sanjay Reddy
TXN10041,10.273330213096012,-3.6794378477981926,-0.023768287195149784,1.5130080186006327,1.1342542357941956,2.8717892094909225,4.6075703721754895,1.032784824407909,-2.7006179784639963,-3.621568402641174,-3.802993503984651,-4.17371462114449,-3.680432187160461,-3.2423510975741903,-3.6033281377195148,11.572365102509929,-3.8844711213925907,11.641203271488951,-2.9522968223344823,-0.6410514808897311,4.151947910111551,3.517362379378212,2.8587398985823023,1.4682018204039013,0.7721434225443917,-5.1497657077740895,-11.247293828777508,-1.4665133048727612,0,1708,5035.8,HPCL Petrol Pump,Fuel,Amit Singh
TXN10042,-10.946117174132093,3.197017485216194,1.0818618530234305,-0.275687568613461,2.4286657695565257,-3.1924342676886064,-2.1280107767885346,-0.14137407832291438,2.6178956373773983,3.135405882760132,5.045557811906213,-0.5866332955170946,1.6186709531882135,-0.9458061496443607,4.6493413654519795,-2.6839433096464624,3.2902772858529983,0.018720334872905288,-0.93244175992854,-1.0858508918258,0.9075072497238333,3.30127165454367,-0.25584589127076374,2.3492645282399875,2.111275112028782,-2.4085927944265544,-0.6931946888634106,-1.4682454803325924,0,1759,190.81,IRCTC,Travel,Priya Mehta
TXN10043,1.2396840898932568,-2.6648594671396997,-2.7555266295809053,2.74134738713685,3.396339322916364,0.21469008411170298,1.939663684406454,-0.1819438772277775,3.76123951637601,3.004844559138867,4.352867106411419,-1.3706078875442893,-0.08186418194279577,-2.6715288509906374,-1.9062637639497215,2.731889897423755,1.8598730397933956,1.4681807572289116,-1.6408998054248571,1.5009183465433709,2.1548327910383773,2.3786972338000556,2.5678965372144704,0.5047379110160682,0.44216564318324614,1.1359206150891268,-12.973917268648126,-1.4562974895169463,0,1813,5265.77,Reliance Retail,Shopping,Amit Singh
TXN10044,1.0980625408110551,-3.1965779632498244,-0.35611038821745944,-3.43438125295399,-2.6738713582190163,4.058727944600256,-0.5817231891087484,2.7576931476191375,-3.7976933702026874,-0.18152343994886166,-5.062317814182121,2.6928250357885295,-1.5233511000183535,0.9651158796164696,-0.9070689493522067,-2.414748724518678,-0.997384924396276,-9.57417817821545,-2.050863756707951,-2.3839072333410547,-1.0928717665840981,-2.5659220655493313,0.37001944166140843,-1.1169138940080576,-1.0701621603371105,-5.8079983532406505,-1.0243565687671838,-4.785129965903013,0,1828,3906.27,IRCTC,Travel,Sanjay Mehta
TXN10045,20.219381854826338,0.44135245740997886,-6.688269367039653,3.5408371748458083,-7.360496655456014,-6.643516027781555,4.8809105204047825,-1.5309961992625354,14.059741407954895,-7.123097573144541,-14.397011847470003,-3.1281003088063692,2.0169151889496955,1.069891018824276,-4.67971457341309,6.989785662720402,1.022837690331141,16.417933145057575,7.571198793777366,-3.0574909978245097,2.397925518498107,-3.940356605663144,0.016351512129357038,1.6796354360716261,-1.587905300446356,3.671091578605,11.374239697147006,5.472090638199261,0,1881,3845.56,HPCL Petrol Pump,Fuel,Vikram Reddy
TXN10046,12.502516316204138,2.795301625867177,-1.7843525753169232,-0.6053052062736954,-4.086175321153537,13.622609270187683,2.597300889989072,-2.5507083835968234,-9.487469539028268,-3.3638498947931623,-7.019854522825598,-2.287483306127783,-1.9211254443647212,1.8120740218896358,-5.0891342177246175,0.7192342100292112,-2.983394698046451,6.462236172878872,2.0098920788832757,-1.5729589566135473,0.5677761714550035,2.5667506685307737,2.8116020614399924,-0.30748963067078483,2.9334200495918408,-3.0232318326865406,-1.640881620929856,-1.8412342699549602,0,1917,9242.17,Reliance Retail,Shopping,Ananya Sharma
